State,Medical School,Course,Class,Required or Recommended?,Additional Info,Credit Hours,Lab?,Pass/Fail,AP Credit,Online Course,Community College
VA,Virginia Tech Carilion School of Medicine,Biochemistry,CHEM,Required,Either 2 semesters of Organic Chemistry or 1 semester of Organic and 1 semester of Biochemistry,8,1,0,0.0,-1.0,0.0
VA,Virginia Tech Carilion School of Medicine,Biology,BIOL,Required,2 semesters of Biology,8,1,0,1.0,-1.0,0.0
VA,Virginia Tech Carilion School of Medicine,Chemistry,CHEM,Required,2 semesters of Inorganic Chemistry,8,1,0,0.0,-1.0,0.0
VA,Virginia Tech Carilion School of Medicine,Literature,ENGL,Required,English/Writing: 2 semesters or 1 semester each of English and Philosophy,6,-1,1,1.0,1.0,0.0
VA,Virginia Tech Carilion School of Medicine,Mathematics,MATH,Required,Either 2 semesters of Calculus or 1 semester of Calculus and 1 semester of Statistics.,6,-1,0,1.0,1.0,0.0
VA,Virginia Tech Carilion School of Medicine,Physics,PHYS,Required,2 semesters of Physics,8,1,0,1.0,-1.0,0.0
VT,"Robert Larner, M.D., College of Medicine at the University of Vermont",Biochemistry,CHEM,Recommended,A course that is acceptable for a science major at the applicant's college or university. This course must have at least one semester of organic chemistry as a prerequisite. This course can replace the second semester of organic chemistry.,3,-1,1,-1.0,1.0,-1.0
VT,"Robert Larner, M.D., College of Medicine at the University of Vermont",Biology,BIOL,Required,Any general biology course approved for science majors at the applicant's university or college. We will accept AP courses and will require additional biology courses at a higher level. Also acceptable are: Cellular BiologyGeneral BiologyGeneticsHistologyMicrobiologyUpper-level ZoologyNeuroscience,8,1,1,1.0,1.0,1.0
VT,"Robert Larner, M.D., College of Medicine at the University of Vermont",Chemistry,CHEM,Required,"Any general chemistry I & II sequence approved towards a science major at the applicant's college or university. AP credits will be accepted, and additional coursework at the higher level is required. Organic Chemistry I & II. We understand that programs offer variations on the chemistry and organic sequence, and we will take any sequence that has met the university's requirements for science majors.",16,1,1,1.0,1.0,1.0
VT,"Robert Larner, M.D., College of Medicine at the University of Vermont",Physics,PHYS,Required,Any general physics or physics with calculus accepted towards a science or engineering degree at the applicant's college or university. AP credits are acceptable and additional credits at the higher level will be required.,8,1,1,1.0,1.0,1.0
VT,"Robert Larner, M.D., College of Medicine at the University of Vermont",Thermodynamics,CHEM,Required,General organic chemistry that is required for chemistry or biology majors.,8,1,1,-1.0,1.0,1.0
WA,University of Washington School of Medicine,Anatomy,BIOL,Recommended,,,-1,1,1.0,1.0,1.0
WA,University of Washington School of Medicine,Biochemistry,CHEM,Required,"2 years* (lab recommended) COMBINED with Chemistry (e.g. 1 year chemistry + 1 year biochemistry, etc.)The subject matter in these courses must include college-level inorganic and organic chemistry and biochemistry. Typically, students will complete 1 year of general (inorganic) chemistry and a year of organic and biochemistry combined, at minimum, to meet this requirement. Many applicants will however, take a full year of organic chemistry as well as at least one term of biochemistry. The Foundations curriculum is taught with the assumption that students arrive with a solid grounding in the fundamentals of foundational chemistry and biochemistry topics, including molecular structure, chemical reactivity, energetics, protein structure and function and intermediary metabolism.",,1,1,1.0,1.0,1.0
WA,University of Washington School of Medicine,Biology,BIOL,Required,"1 year* (lab recommended) The subject matter in these courses must include college-level biology, molecular genetics and cell biology/cell physiology, although applicants are not required to take courses with these specific titles. The Foundations curriculum is taught with the expectation that students arrive with a solid grounding in the fundamentals of the following human biological principles: homeostasis and feedback, neuronal signaling, hormone receptors, immunology, cell biology including subcellular organization, differentiation, cellular metabolic function, energy transfer, reproduction, Mendelian genetic principles of nucleic acid structure and function, genetic recombination and mechanisms of gene expression.",,1,1,1.0,1.0,1.0
WA,University of Washington School of Medicine,Biostatistics,MATH,Recommended,,,-1,1,1.0,1.0,1.0
WA,University of Washington School of Medicine,Calculus,MATH,Recommended,,,-1,1,1.0,1.0,1.0
WA,University of Washington School of Medicine,Chemistry,CHEM,Required,"2 years* (lab recommended) COMBINED with Chemistry (e.g. 1 year chemistry + 1 year biochemistry, etc.)The subject matter in these courses must include college-level inorganic and organic chemistry and biochemistry. Typically, students will complete 1 year of general (inorganic) chemistry and a year of organic and biochemistry combined, at minimum, to meet this requirement. Many applicants will however, take a full year of organic chemistry as well as at least one term of biochemistry. The Foundations curriculum is taught with the assumption that students arrive with a solid grounding in the fundamentals of foundational chemistry and biochemistry topics, including molecular structure, chemical reactivity, energetics, protein structure and function and intermediary metabolism.",,1,1,1.0,1.0,1.0
WA,University of Washington School of Medicine,Mathematics,MATH,Recommended,Calculus,,-1,1,1.0,1.0,1.0
WA,University of Washington School of Medicine,Microbiology,BIOL,Recommended,,,-1,1,1.0,1.0,1.0
WA,University of Washington School of Medicine,Physics,PHYS,Required,"1 year* The subject matter in these courses must include college-level physics principles including mechanics, kinetics, thermodynamics, properties of matter, wave theory, electricity and magnetism and optics although applicants are not required to take courses with these specific titles.",,-1,1,1.0,1.0,1.0
WA,University of Washington School of Medicine,Physiology,BIOL,Recommended,,,-1,1,1.0,1.0,1.0
WA,University of Washington School of Medicine,Psychology,BESS,Recommended,"Demonstrated competency (Could be met with a combination of coursework and experiences)Entering medical students should understand the social forces that shape the health of the individuals and communities they will serve. This includes understanding how social contextual factors and policy operate at the community and national level to impact the health of individuals. Students should be familiar with disparities in health currently present in society and their underlying etiologies. Candidates seeking acceptance to UWSOM can establish competency in this area through course work in the social sciences, humanities or related interdisciplinary fields such as public health or ethnic and gender studies, clinical and/or population health research, service learning, lived experience or a combination of thereof. Determination of competency will be evaluated through the secondary application and/or interview.",,-1,1,1.0,1.0,1.0
WA,University of Washington School of Medicine,Sociology,BESS,Recommended,"Demonstrated competency (Could be met with a combination of coursework and experiences) Entering medical students should understand the social forces that shape the health of the individuals and communities they will serve. This includes understanding how social contextual factors and policy operate at the community and national level to impact the health of individuals. Students should be familiar with disparities in health currently present in society and their underlying etiologies. Candidates seeking acceptance to UWSOM can establish competency in this area through course work in the social sciences, humanities or related interdisciplinary fields such as public health or ethnic and gender studies, clinical and/or population health research, service learning, lived experience or a combination of thereof. Determination of competency will be evaluated through the secondary application and/or interview.",,-1,1,1.0,1.0,1.0
WA,University of Washington School of Medicine,Statistics,MATH,Recommended,,,-1,1,1.0,1.0,1.0
WA,Washington State University Elson S. Floyd College of Medicine,Anatomy,BIOL,Recommended,,3,-1,-1,1.0,1.0,1.0
WA,Washington State University Elson S. Floyd College of Medicine,Biology,BIOL,Required,"Biology with lab is requiredPreferred focus: Genetics, molecular biology",4,1,-1,1.0,1.0,1.0
WA,Washington State University Elson S. Floyd College of Medicine,Chemistry,CHEM,Required,Organic chemistry with lab,4,1,-1,-1.0,1.0,1.0
WA,Washington State University Elson S. Floyd College of Medicine,Composition & Rhetoric,ENGL,Recommended,,3,-1,-1,1.0,1.0,1.0
WA,Washington State University Elson S. Floyd College of Medicine,Genetics,BIOL,Recommended,,3,-1,-1,1.0,1.0,1.0
WA,Washington State University Elson S. Floyd College of Medicine,Mathematics,MATH,Recommended,,3,-1,-1,1.0,1.0,1.0
WA,Washington State University Elson S. Floyd College of Medicine,Physics,PHYS,Required,Physics with lab,4,1,-1,1.0,1.0,1.0
WA,Washington State University Elson S. Floyd College of Medicine,Physiology,BIOL,Recommended,,3,-1,-1,1.0,1.0,1.0
WA,Washington State University Elson S. Floyd College of Medicine,Psychology,BESS,Recommended,,3,-1,-1,1.0,1.0,1.0
WA,Washington State University Elson S. Floyd College of Medicine,Sociology,BESS,Recommended,,3,-1,-1,1.0,1.0,1.0
WA,Washington State University Elson S. Floyd College of Medicine,Statistics,MATH,Recommended,,3,-1,-1,1.0,1.0,1.0
WI,Medical College of Wisconsin,Biochemistry,CHEM,Required,3-4 credits (1 semester) Biochemistry. Provided the course required General and Organic Chemistry as prerequisites.,4,-1,0,-1.0,1.0,1.0
WI,Medical College of Wisconsin,Biology,BIOL,Required,"3-4 credits (1 semester) Advanced Biology (200+ level). Courses such as Anatomy & Physiology, Immunology, Microbiology or Neurobiology will satisfy this requirement.",4,-1,0,-1.0,1.0,1.0
WI,Medical College of Wisconsin,Composition & Rhetoric,ENGL,Required,3-4 credits (1 semester) English. May use a writing-intensive course to satisfy this requirement.,4,-1,0,1.0,1.0,1.0
WI,Medical College of Wisconsin,Mathematics,MATH,Required,3-4 credits (1 semester) Math. Statistics is recommended.,4,-1,0,1.0,1.0,1.0
WI,Medical College of Wisconsin,Physics,PHYS,Required,6-8 credits (2 semesters) Physics. Typically Physics I and Physics II will fulfill this requirement.,8,-1,0,1.0,1.0,1.0
WI,Medical College of Wisconsin,Psychology,BESS,Required,3-4 credits (1 semester) Psychology or Sociology.,4,-1,0,1.0,1.0,1.0
